,y1_countyname,y1_state,y2_countyname,y2_state,n2_outflow,agi_perThou_outflow,agi_outflow,yr_range,year1,year2,mig_direction2,unique_tag,secondary_county
16667,Cobb County,GA,Montgomery County,AL,57,1193,1193000,1516,2015,2016,outflow,Cobb County-Montgomery County-AL-1516,"Montgomery County, AL"
16668,Cobb County,GA,Riverside County,CA,52,1577,1577000,1516,2015,2016,outflow,Cobb County-Riverside County-CA-1516,"Riverside County, CA"
16669,Cobb County,GA,Arapahoe County,CO,48,1686,1686000,1516,2015,2016,outflow,Cobb County-Arapahoe County-CO-1516,"Arapahoe County, CO"
16670,Cobb County,GA,Bulloch County,GA,41,1300,1300000,1516,2015,2016,outflow,Cobb County-Bulloch County-GA-1516,"Bulloch County, GA"
16671,Cobb County,GA,Haralson County,GA,65,467,467000,1516,2015,2016,outflow,Cobb County-Haralson County-GA-1516,"Haralson County, GA"
16672,Cobb County,GA,Lowndes County,GA,47,537,537000,1516,2015,2016,outflow,Cobb County-Lowndes County-GA-1516,"Lowndes County, GA"
16673,Cobb County,GA,Sacramento County,CA,51,852,852000,1516,2015,2016,outflow,Cobb County-Sacramento County-CA-1516,"Sacramento County, CA"
16674,Cobb County,GA,Rutherford County,TN,45,1754,1754000,1516,2015,2016,outflow,Cobb County-Rutherford County-TN-1516,"Rutherford County, TN"
16675,Cobb County,GA,Baldwin County,AL,51,1530,1530000,1516,2015,2016,outflow,Cobb County-Baldwin County-AL-1516,"Baldwin County, AL"
16676,Cobb County,GA,Lee County,AL,50,1280,1280000,1516,2015,2016,outflow,Cobb County-Lee County-AL-1516,"Lee County, AL"
16677,Cobb County,GA,DuPage County,IL,59,2400,2400000,1516,2015,2016,outflow,Cobb County-DuPage County-IL-1516,"DuPage County, IL"
16678,Cobb County,GA,St. Louis County,MO,50,2282,2282000,1516,2015,2016,outflow,Cobb County-St. Louis County-MO-1516,"St. Louis County, MO"
16679,Cobb County,GA,Fort Bend County,TX,62,1738,1738000,1516,2015,2016,outflow,Cobb County-Fort Bend County-TX-1516,"Fort Bend County, TX"
16680,Cobb County,GA,Pierce County,WA,45,802,802000,1516,2015,2016,outflow,Cobb County-Pierce County-WA-1516,"Pierce County, WA"
16681,Cobb County,GA,Hartford County,CT,53,1782,1782000,1516,2015,2016,outflow,Cobb County-Hartford County-CT-1516,"Hartford County, CT"
16682,Cobb County,GA,St. Lucie County,FL,51,1061,1061000,1516,2015,2016,outflow,Cobb County-St. Lucie County-FL-1516,"St. Lucie County, FL"
16683,Cobb County,GA,Marion County,IN,50,730,730000,1516,2015,2016,outflow,Cobb County-Marion County-IN-1516,"Marion County, IN"
16684,Cobb County,GA,Philadelphia County,PA,37,843,843000,1516,2015,2016,outflow,Cobb County-Philadelphia County-PA-1516,"Philadelphia County, PA"
16685,Cobb County,GA,Shelby County,AL,43,1854,1854000,1516,2015,2016,outflow,Cobb County-Shelby County-AL-1516,"Shelby County, AL"
16686,Cobb County,GA,Boulder County,CO,41,1417,1417000,1516,2015,2016,outflow,Cobb County-Boulder County-CO-1516,"Boulder County, CO"
16687,Cobb County,GA,Fairfield County,CT,44,2452,2452000,1516,2015,2016,outflow,Cobb County-Fairfield County-CT-1516,"Fairfield County, CT"
16688,Cobb County,GA,Osceola County,FL,42,964,964000,1516,2015,2016,outflow,Cobb County-Osceola County-FL-1516,"Osceola County, FL"
16689,Cobb County,GA,Honolulu County,HI,38,1073,1073000,1516,2015,2016,outflow,Cobb County-Honolulu County-HI-1516,"Honolulu County, HI"
16690,Cobb County,GA,Suffolk County,MA,38,1211,1211000,1516,2015,2016,outflow,Cobb County-Suffolk County-MA-1516,"Suffolk County, MA"
16691,Cobb County,GA,Suffolk County,NY,43,869,869000,1516,2015,2016,outflow,Cobb County-Suffolk County-NY-1516,"Suffolk County, NY"
16692,Cobb County,GA,Contra Costa County,CA,51,2505,2505000,1516,2015,2016,outflow,Cobb County-Contra Costa County-CA-1516,"Contra Costa County, CA"
16693,Cobb County,GA,Alachua County,FL,39,627,627000,1516,2015,2016,outflow,Cobb County-Alachua County-FL-1516,"Alachua County, FL"
16694,Cobb County,GA,Lake County,FL,37,1279,1279000,1516,2015,2016,outflow,Cobb County-Lake County-FL-1516,"Lake County, FL"
16695,Cobb County,GA,Nassau County,FL,39,2124,2124000,1516,2015,2016,outflow,Cobb County-Nassau County-FL-1516,"Nassau County, FL"
16696,Cobb County,GA,Walton County,FL,45,4065,4065000,1516,2015,2016,outflow,Cobb County-Walton County-FL-1516,"Walton County, FL"
16697,Cobb County,GA,East Baton Rouge Parish,LA,41,683,683000,1516,2015,2016,outflow,Cobb County-East Baton Rouge Parish-LA-1516,"East Baton Rouge Parish, LA"
16698,Cobb County,GA,Anne Arundel County,MD,41,1167,1167000,1516,2015,2016,outflow,Cobb County-Anne Arundel County-MD-1516,"Anne Arundel County, MD"
16699,Cobb County,GA,Hudson County,NJ,31,1507,1507000,1516,2015,2016,outflow,Cobb County-Hudson County-NJ-1516,"Hudson County, NJ"
16700,Cobb County,GA,Forsyth County,NC,42,761,761000,1516,2015,2016,outflow,Cobb County-Forsyth County-NC-1516,"Forsyth County, NC"
16701,Cobb County,GA,Hamilton County,OH,40,864,864000,1516,2015,2016,outflow,Cobb County-Hamilton County-OH-1516,"Hamilton County, OH"
16702,Cobb County,GA,Arlington County,VA,27,1438,1438000,1516,2015,2016,outflow,Cobb County-Arlington County-VA-1516,"Arlington County, VA"
16703,Cobb County,GA,Virginia Beach city,VA,43,762,762000,1516,2015,2016,outflow,Cobb County-Virginia Beach city-VA-1516,"Virginia Beach city, VA"
16704,Cobb County,GA,Dane County,WI,37,1521,1521000,1516,2015,2016,outflow,Cobb County-Dane County-WI-1516,"Dane County, WI"
16705,Cobb County,GA,Washington County,OR,41,2870,2870000,1516,2015,2016,outflow,Cobb County-Washington County-OR-1516,"Washington County, OR"
16706,Cobb County,GA,Berkeley County,SC,54,1891,1891000,1516,2015,2016,outflow,Cobb County-Berkeley County-SC-1516,"Berkeley County, SC"
16707,Cobb County,GA,York County,SC,48,1989,1989000,1516,2015,2016,outflow,Cobb County-York County-SC-1516,"York County, SC"
16708,Cobb County,GA,Milwaukee County,WI,36,2773,2773000,1516,2015,2016,outflow,Cobb County-Milwaukee County-WI-1516,"Milwaukee County, WI"
16709,Cobb County,GA,Marion County,FL,32,1365,1365000,1516,2015,2016,outflow,Cobb County-Marion County-FL-1516,"Marion County, FL"
16710,Cobb County,GA,Dawson County,GA,32,1776,1776000,1516,2015,2016,outflow,Cobb County-Dawson County-GA-1516,"Dawson County, GA"
16711,Cobb County,GA,Liberty County,GA,32,616,616000,1516,2015,2016,outflow,Cobb County-Liberty County-GA-1516,"Liberty County, GA"
16712,Cobb County,GA,St. Tammany Parish,LA,44,1730,1730000,1516,2015,2016,outflow,Cobb County-St. Tammany Parish-LA-1516,"St. Tammany Parish, LA"
16713,Cobb County,GA,Bergen County,NJ,42,2299,2299000,1516,2015,2016,outflow,Cobb County-Bergen County-NJ-1516,"Bergen County, NJ"
16714,Cobb County,GA,Essex County,NJ,33,911,911000,1516,2015,2016,outflow,Cobb County-Essex County-NJ-1516,"Essex County, NJ"
16715,Cobb County,GA,Middlesex County,NJ,45,1623,1623000,1516,2015,2016,outflow,Cobb County-Middlesex County-NJ-1516,"Middlesex County, NJ"
16716,Cobb County,GA,Bronx County,NY,35,352,352000,1516,2015,2016,outflow,Cobb County-Bronx County-NY-1516,"Bronx County, NY"
16717,Cobb County,GA,Oklahoma County,OK,38,1037,1037000,1516,2015,2016,outflow,Cobb County-Oklahoma County-OK-1516,"Oklahoma County, OK"
16718,Cobb County,GA,Oconee County,SC,42,3171,3171000,1516,2015,2016,outflow,Cobb County-Oconee County-SC-1516,"Oconee County, SC"
16719,Cobb County,GA,Williamson County,TX,40,1669,1669000,1516,2015,2016,outflow,Cobb County-Williamson County-TX-1516,"Williamson County, TX"
16720,Cobb County,GA,Henrico County,VA,35,1378,1378000,1516,2015,2016,outflow,Cobb County-Henrico County-VA-1516,"Henrico County, VA"
16721,Cobb County,GA,Snohomish County,WA,33,1214,1214000,1516,2015,2016,outflow,Cobb County-Snohomish County-WA-1516,"Snohomish County, WA"
16950,DeKalb County,GA,DeKalb County Total Migration-US and Foreign,GA,61977,1983743,1983743000,1516,2015,2016,outflow,DeKalb County total migration-1516,"DeKalb County Total Migration-US and Foreign, GA"
16956,DeKalb County,GA,Fulton County,GA,14557,709442,709442000,1516,2015,2016,outflow,DeKalb County-Fulton County-GA-1516,"Fulton County, GA"
16957,DeKalb County,GA,Gwinnett County,GA,12252,235603,235603000,1516,2015,2016,outflow,DeKalb County-Gwinnett County-GA-1516,"Gwinnett County, GA"
16958,DeKalb County,GA,Cobb County,GA,3608,123557,123557000,1516,2015,2016,outflow,DeKalb County-Cobb County-GA-1516,"Cobb County, GA"
16959,DeKalb County,GA,Clayton County,GA,3241,37714,37714000,1516,2015,2016,outflow,DeKalb County-Clayton County-GA-1516,"Clayton County, GA"
16960,DeKalb County,GA,Rockdale County,GA,1784,28590,28590000,1516,2015,2016,outflow,DeKalb County-Rockdale County-GA-1516,"Rockdale County, GA"
16961,DeKalb County,GA,Henry County,GA,1532,28161,28161000,1516,2015,2016,outflow,DeKalb County-Henry County-GA-1516,"Henry County, GA"
16962,DeKalb County,GA,Newton County,GA,1012,15702,15702000,1516,2015,2016,outflow,DeKalb County-Newton County-GA-1516,"Newton County, GA"
16963,DeKalb County,GA,Forsyth County,GA,984,43093,43093000,1516,2015,2016,outflow,DeKalb County-Forsyth County-GA-1516,"Forsyth County, GA"
16964,DeKalb County,GA,Los Angeles County,CA,392,13967,13967000,1516,2015,2016,outflow,DeKalb County-Los Angeles County-CA-1516,"Los Angeles County, CA"
16965,DeKalb County,GA,Douglas County,GA,443,8158,8158000,1516,2015,2016,outflow,DeKalb County-Douglas County-GA-1516,"Douglas County, GA"
16966,DeKalb County,GA,Cherokee County,GA,407,14257,14257000,1516,2015,2016,outflow,DeKalb County-Cherokee County-GA-1516,"Cherokee County, GA"
16967,DeKalb County,GA,Cook County,IL,307,11754,11754000,1516,2015,2016,outflow,DeKalb County-Cook County-IL-1516,"Cook County, IL"
16968,DeKalb County,GA,Mecklenburg County,NC,315,12804,12804000,1516,2015,2016,outflow,DeKalb County-Mecklenburg County-NC-1516,"Mecklenburg County, NC"
16969,DeKalb County,GA,Hall County,GA,284,7914,7914000,1516,2015,2016,outflow,DeKalb County-Hall County-GA-1516,"Hall County, GA"
16970,DeKalb County,GA,Dallas County,TX,275,10499,10499000,1516,2015,2016,outflow,DeKalb County-Dallas County-TX-1516,"Dallas County, TX"
16971,DeKalb County,GA,King County,WA,253,12082,12082000,1516,2015,2016,outflow,DeKalb County-King County-WA-1516,"King County, WA"
16972,DeKalb County,GA,Duval County,FL,260,9101,9101000,1516,2015,2016,outflow,DeKalb County-Duval County-FL-1516,"Duval County, FL"
16973,DeKalb County,GA,Harris County,TX,262,8997,8997000,1516,2015,2016,outflow,DeKalb County-Harris County-TX-1516,"Harris County, TX"
16974,DeKalb County,GA,Broward County,FL,254,10106,10106000,1516,2015,2016,outflow,DeKalb County-Broward County-FL-1516,"Broward County, FL"
16976,DeKalb County,GA,Travis County,TX,259,6535,6535000,1516,2015,2016,outflow,DeKalb County-Travis County-TX-1516,"Travis County, TX"
16977,DeKalb County,GA,Chatham County,GA,209,8527,8527000,1516,2015,2016,outflow,DeKalb County-Chatham County-GA-1516,"Chatham County, GA"
16978,DeKalb County,GA,Walton County,GA,247,4883,4883000,1516,2015,2016,outflow,DeKalb County-Walton County-GA-1516,"Walton County, GA"
16979,DeKalb County,GA,Orange County,FL,240,6472,6472000,1516,2015,2016,outflow,DeKalb County-Orange County-FL-1516,"Orange County, FL"
16980,DeKalb County,GA,New York County,NY,171,12016,12016000,1516,2015,2016,outflow,DeKalb County-New York County-NY-1516,"New York County, NY"
16981,DeKalb County,GA,Miami-Dade County,FL,190,6485,6485000,1516,2015,2016,outflow,DeKalb County-Miami-Dade County-FL-1516,"Miami-Dade County, FL"
16982,DeKalb County,GA,Fayette County,GA,224,7849,7849000,1516,2015,2016,outflow,DeKalb County-Fayette County-GA-1516,"Fayette County, GA"
16983,DeKalb County,GA,Kings County,NY,195,7173,7173000,1516,2015,2016,outflow,DeKalb County-Kings County-NY-1516,"Kings County, NY"
16984,DeKalb County,GA,Hillsborough County,FL,218,8716,8716000,1516,2015,2016,outflow,DeKalb County-Hillsborough County-FL-1516,"Hillsborough County, FL"
16985,DeKalb County,GA,Coweta County,GA,236,6396,6396000,1516,2015,2016,outflow,DeKalb County-Coweta County-GA-1516,"Coweta County, GA"
16986,DeKalb County,GA,Davidson County,TN,187,11840,11840000,1516,2015,2016,outflow,DeKalb County-Davidson County-TN-1516,"Davidson County, TN"
16987,DeKalb County,GA,Clarke County,GA,168,4092,4092000,1516,2015,2016,outflow,DeKalb County-Clarke County-GA-1516,"Clarke County, GA"
16988,DeKalb County,GA,District of Columbia,DC,148,6107,6107000,1516,2015,2016,outflow,DeKalb County-District of Columbia-DC-1516,"District of Columbia, DC"
16989,DeKalb County,GA,Franklin County,OH,235,3215,3215000,1516,2015,2016,outflow,DeKalb County-Franklin County-OH-1516,"Franklin County, OH"
16990,DeKalb County,GA,Maricopa County,AZ,182,5575,5575000,1516,2015,2016,outflow,DeKalb County-Maricopa County-AZ-1516,"Maricopa County, AZ"
16991,DeKalb County,GA,San Diego County,CA,168,5913,5913000,1516,2015,2016,outflow,DeKalb County-San Diego County-CA-1516,"San Diego County, CA"
16992,DeKalb County,GA,Wake County,NC,157,5725,5725000,1516,2015,2016,outflow,DeKalb County-Wake County-NC-1516,"Wake County, NC"
16993,DeKalb County,GA,Jefferson County,AL,154,5736,5736000,1516,2015,2016,outflow,DeKalb County-Jefferson County-AL-1516,"Jefferson County, AL"
16994,DeKalb County,GA,Palm Beach County,FL,154,6491,6491000,1516,2015,2016,outflow,DeKalb County-Palm Beach County-FL-1516,"Palm Beach County, FL"
16995,DeKalb County,GA,Richmond County,GA,142,2471,2471000,1516,2015,2016,outflow,DeKalb County-Richmond County-GA-1516,"Richmond County, GA"
16996,DeKalb County,GA,Montgomery County,MD,154,4690,4690000,1516,2015,2016,outflow,DeKalb County-Montgomery County-MD-1516,"Montgomery County, MD"
16997,DeKalb County,GA,Paulding County,GA,153,4201,4201000,1516,2015,2016,outflow,DeKalb County-Paulding County-GA-1516,"Paulding County, GA"
16998,DeKalb County,GA,Philadelphia County,PA,159,4220,4220000,1516,2015,2016,outflow,DeKalb County-Philadelphia County-PA-1516,"Philadelphia County, PA"
16999,DeKalb County,GA,Pinellas County,FL,125,5928,5928000,1516,2015,2016,outflow,DeKalb County-Pinellas County-FL-1516,"Pinellas County, FL"
17000,DeKalb County,GA,Muscogee County,GA,153,2450,2450000,1516,2015,2016,outflow,DeKalb County-Muscogee County-GA-1516,"Muscogee County, GA"
17001,DeKalb County,GA,Charleston County,SC,134,5076,5076000,1516,2015,2016,outflow,DeKalb County-Charleston County-SC-1516,"Charleston County, SC"
17002,DeKalb County,GA,Denver County,CO,114,5780,5780000,1516,2015,2016,outflow,DeKalb County-Denver County-CO-1516,"Denver County, CO"
17003,DeKalb County,GA,Greenville County,SC,121,4963,4963000,1516,2015,2016,outflow,DeKalb County-Greenville County-SC-1516,"Greenville County, SC"
17004,DeKalb County,GA,Wayne County,MI,132,2332,2332000,1516,2015,2016,outflow,DeKalb County-Wayne County-MI-1516,"Wayne County, MI"
17005,DeKalb County,GA,Queens County,NY,104,2012,2012000,1516,2015,2016,outflow,DeKalb County-Queens County-NY-1516,"Queens County, NY"
17006,DeKalb County,GA,Shelby County,TN,117,2391,2391000,1516,2015,2016,outflow,DeKalb County-Shelby County-TN-1516,"Shelby County, TN"
17007,DeKalb County,GA,Fairfax County,VA,119,5757,5757000,1516,2015,2016,outflow,DeKalb County-Fairfax County-VA-1516,"Fairfax County, VA"
17008,DeKalb County,GA,Santa Clara County,CA,127,17893,17893000,1516,2015,2016,outflow,DeKalb County-Santa Clara County-CA-1516,"Santa Clara County, CA"
17009,DeKalb County,GA,Alameda County,CA,117,3963,3963000,1516,2015,2016,outflow,DeKalb County-Alameda County-CA-1516,"Alameda County, CA"
17010,DeKalb County,GA,Orleans Parish,LA,109,1937,1937000,1516,2015,2016,outflow,DeKalb County-Orleans Parish-LA-1516,"Orleans Parish, LA"
17011,DeKalb County,GA,Tarrant County,TX,130,4323,4323000,1516,2015,2016,outflow,DeKalb County-Tarrant County-TX-1516,"Tarrant County, TX"
17012,DeKalb County,GA,Bibb County,GA,111,3308,3308000,1516,2015,2016,outflow,DeKalb County-Bibb County-GA-1516,"Bibb County, GA"
17013,DeKalb County,GA,Clark County,NV,103,2698,2698000,1516,2015,2016,outflow,DeKalb County-Clark County-NV-1516,"Clark County, NV"
17014,DeKalb County,GA,Middlesex County,MA,92,5705,5705000,1516,2015,2016,outflow,DeKalb County-Middlesex County-MA-1516,"Middlesex County, MA"
17015,DeKalb County,GA,San Francisco County,CA,78,4832,4832000,1516,2015,2016,outflow,DeKalb County-San Francisco County-CA-1516,"San Francisco County, CA"
17016,DeKalb County,GA,Barrow County,GA,112,2810,2810000,1516,2015,2016,outflow,DeKalb County-Barrow County-GA-1516,"Barrow County, GA"
17017,DeKalb County,GA,Durham County,NC,90,2178,2178000,1516,2015,2016,outflow,DeKalb County-Durham County-NC-1516,"Durham County, NC"
17018,DeKalb County,GA,Hamilton County,OH,109,3229,3229000,1516,2015,2016,outflow,DeKalb County-Hamilton County-OH-1516,"Hamilton County, OH"
17019,DeKalb County,GA,Hamilton County,TN,109,3220,3220000,1516,2015,2016,outflow,DeKalb County-Hamilton County-TN-1516,"Hamilton County, TN"
17020,DeKalb County,GA,Prince George's County,MD,94,1796,1796000,1516,2015,2016,outflow,DeKalb County-Prince George's County-MD-1516,"Prince George's County, MD"
17021,DeKalb County,GA,Richland County,SC,80,2323,2323000,1516,2015,2016,outflow,DeKalb County-Richland County-SC-1516,"Richland County, SC"
17022,DeKalb County,GA,Bexar County,TX,97,2451,2451000,1516,2015,2016,outflow,DeKalb County-Bexar County-TX-1516,"Bexar County, TX"
17023,DeKalb County,GA,Allegheny County,PA,92,2292,2292000,1516,2015,2016,outflow,DeKalb County-Allegheny County-PA-1516,"Allegheny County, PA"
17024,DeKalb County,GA,Carroll County,GA,88,1649,1649000,1516,2015,2016,outflow,DeKalb County-Carroll County-GA-1516,"Carroll County, GA"
17025,DeKalb County,GA,Houston County,GA,94,1528,1528000,1516,2015,2016,outflow,DeKalb County-Houston County-GA-1516,"Houston County, GA"
17026,DeKalb County,GA,Seminole County,FL,79,3602,3602000,1516,2015,2016,outflow,DeKalb County-Seminole County-FL-1516,"Seminole County, FL"
17027,DeKalb County,GA,Bronx County,NY,89,1034,1034000,1516,2015,2016,outflow,DeKalb County-Bronx County-NY-1516,"Bronx County, NY"
17028,DeKalb County,GA,Cuyahoga County,OH,87,5394,5394000,1516,2015,2016,outflow,DeKalb County-Cuyahoga County-OH-1516,"Cuyahoga County, OH"
17029,DeKalb County,GA,Collin County,TX,94,4315,4315000,1516,2015,2016,outflow,DeKalb County-Collin County-TX-1516,"Collin County, TX"
17031,DeKalb County,GA,Suffolk County,MA,67,2597,2597000,1516,2015,2016,outflow,DeKalb County-Suffolk County-MA-1516,"Suffolk County, MA"
17032,DeKalb County,GA,Jefferson County,KY,81,2252,2252000,1516,2015,2016,outflow,DeKalb County-Jefferson County-KY-1516,"Jefferson County, KY"
17033,DeKalb County,GA,Hennepin County,MN,81,2363,2363000,1516,2015,2016,outflow,DeKalb County-Hennepin County-MN-1516,"Hennepin County, MN"
17034,DeKalb County,GA,Buncombe County,NC,77,4715,4715000,1516,2015,2016,outflow,DeKalb County-Buncombe County-NC-1516,"Buncombe County, NC"
